Entity,Code,Year,Fossil fuels (% equivalent primary energy)
Japan,JPN,2008,83.98992
Japan,JPN,2009,81.69525
Japan,JPN,2010,81.0955
Japan,JPN,2011,86.51538
Japan,JPN,2012,93.4542
Japan,JPN,2013,93.128624
Japan,JPN,2014,93.00101
Japan,JPN,2015,91.63586
Japan,JPN,2016,91.06182
Japan,JPN,2017,89.857895
Japan,JPN,2018,88.20781
Japan,JPN,2019,87.10052
Japan,JPN,2020,86.45952
Japan,JPN,2021,85.08449
Japan,JPN,2022,84.872185
Kazakhstan,KAZ,1985,98.064476
Kazakhstan,KAZ,1986,98.26347
Kazakhstan,KAZ,1987,97.96427
Kazakhstan,KAZ,1988,97.60431
Kazakhstan,KAZ,1989,97.42779
Kazakhstan,KAZ,1990,97.46561
Kazakhstan,KAZ,1991,97.341965
Kazakhstan,KAZ,1992,97.44897
Kazakhstan,KAZ,1993,96.81544
Kazakhstan,KAZ,1994,95.76534
Kazakhstan,KAZ,1995,95.84772
Kazakhstan,KAZ,1996,95.79271
Kazakhstan,KAZ,1997,95.63291
Kazakhstan,KAZ,1998,95.74837
Kazakhstan,KAZ,1999,95.54447
Kazakhstan,KAZ,2000,93.97718
Kazakhstan,KAZ,2001,94.29574
Kazakhstan,KAZ,2002,93.879585
Kazakhstan,KAZ,2003,94.61745
Kazakhstan,KAZ,2004,95.29842
Kazakhstan,KAZ,2005,95.56758
Kazakhstan,KAZ,2006,95.95298
Kazakhstan,KAZ,2007,96.18182
Kazakhstan,KAZ,2008,96.715096
Kazakhstan,KAZ,2009,96.64526
Kazakhstan,KAZ,2010,96.375946
Kazakhstan,KAZ,2011,96.880905
Kazakhstan,KAZ,2012,97.142784
Kazakhstan,KAZ,2013,97.137115
Kazakhstan,KAZ,2014,97.099625
Kazakhstan,KAZ,2015,96.03822
Kazakhstan,KAZ,2016,95.552345
Kazakhstan,KAZ,2017,96.00977
Kazakhstan,KAZ,2018,96.407104
Kazakhstan,KAZ,2019,96.4062
Kazakhstan,KAZ,2020,95.82894
Kazakhstan,KAZ,2021,95.95739
Kazakhstan,KAZ,2022,95.96067
Latvia,LVA,1985,91.71321
Latvia,LVA,1986,91.01612
Latvia,LVA,1987,87.86323
Latvia,LVA,1988,89.567856
Latvia,LVA,1989,87.46005
Latvia,LVA,1990,84.6245
Latvia,LVA,1991,87.84614
Latvia,LVA,1992,86.929756
Latvia,LVA,1993,82.69921
Latvia,LVA,1994,79.478745
Latvia,LVA,1995,80.51374
Latvia,LVA,1996,86.72874
Latvia,LVA,1997,79.08206
Latvia,LVA,1998,71.9144
Latvia,LVA,1999,78.86129
Latvia,LVA,2000,77.88182
Latvia,LVA,2001,79.48787
Latvia,LVA,2002,82.31203
Latvia,LVA,2003,83.24853
Latvia,LVA,2004,79.75758
Latvia,LVA,2005,79.08076
Latvia,LVA,2006,82.08378
Latvia,LVA,2007,82.51023
Latvia,LVA,2008,80.39987
Latvia,LVA,2009,77.19801
Latvia,LVA,2010,79.00273
Latvia,LVA,2011,80.08771
Latvia,LVA,2012,74.73963
Latvia,LVA,2013,77.139015
Latvia,LVA,2014,80.14188
Latvia,LVA,2015,80.43797
Latvia,LVA,2016,77.764496
Latvia,LVA,2017,69.05775
Latvia,LVA,2018,76.557236
Latvia,LVA,2019,79.15531
Latvia,LVA,2020,73.9718
Latvia,LVA,2021,74.560036
Latvia,LVA,2022,73.09142
Lithuania,LTU,1985,84.470024
Lithuania,LTU,1986,82.50058
Lithuania,LTU,1987,84.46771
Lithuania,LTU,1988,79.54899
Lithuania,LTU,1989,75.632034
Lithuania,LTU,1990,75.45659
Lithuania,LTU,1991,76.932785
Lithuania,LTU,1992,67.533585
Lithuania,LTU,1993,64.84766
Lithuania,LTU,1994,73.70923
Lithuania,LTU,1995,64.87339
Lithuania,LTU,1996,62.25152
Lithuania,LTU,1997,64.65202
Lithuania,LTU,1998,62.609585
Lithuania,LTU,1999,66.74078
Lithuania,LTU,2000,68.10079
Lithuania,LTU,2001,63.84952
Lithuania,LTU,2002,58.261353
Lithuania,LTU,2003,56.864365
Lithuania,LTU,2004,58.192993
Lithuania,LTU,2005,68.28636
Lithuania,LTU,2006,71.99845
Lithuania,LTU,2007,70.48123
Lithuania,LTU,2008,70.03111
Lithuania,LTU,2009,64.8656
Lithuania,LTU,2010,95.26549
Lithuania,LTU,2011,94.66226
Lithuania,LTU,2012,94.10527
Lithuania,LTU,2013,92.10392
Lithuania,LTU,2014,91.77214
Lithuania,LTU,2015,91.34749
Lithuania,LTU,2016,90.03409
Lithuania,LTU,2017,88.739655
Lithuania,LTU,2018,89.80729
Lithuania,LTU,2019,88.788315
Lithuania,LTU,2020,88.20078
Lithuania,LTU,2021,87.55813
Lithuania,LTU,2022,87.511185
Lower-middle-income countries,,1965,91.89063
Lower-middle-income countries,,1966,92.002884
Lower-middle-income countries,,1967,91.49493
Lower-middle-income countries,,1968,90.73347
Lower-middle-income countries,,1969,90.34045
Lower-middle-income countries,,1970,89.88238
Lower-middle-income countries,,1971,90.013596
Lower-middle-income countries,,1972,90.43005
Lower-middle-income countries,,1973,90.482544
Lower-middle-income countries,,1974,90.96338
Lower-middle-income countries,,1975,90.5717
Lower-middle-income countries,,1976,90.50143
Lower-middle-income countries,,1977,90.6825
Lower-middle-income countries,,1978,89.15212
Lower-middle-income countries,,1979,90.12918
Lower-middle-income countries,,1980,90.02469
Lower-middle-income countries,,1981,90.12664
Lower-middle-income countries,,1982,91.27836
Lower-middle-income countries,,1983,91.82604
Lower-middle-income countries,,1984,91.45113
Lower-middle-income countries,,1985,92.77848
Lower-middle-income countries,,1986,93.253555
Lower-middle-income countries,,1987,93.230835
Lower-middle-income countries,,1988,92.201515
Lower-middle-income countries,,1989,92.35623
Lower-middle-income countries,,1990,92.42397
Lower-middle-income countries,,1991,92.26078
Lower-middle-income countries,,1992,92.15479
Lower-middle-income countries,,1993,91.6246
Lower-middle-income countries,,1994,91.54738
Lower-middle-income countries,,1995,91.83813
Lower-middle-income countries,,1996,91.79688
Lower-middle-income countries,,1997,92.286026
Lower-middle-income countries,,1998,91.58787
Lower-middle-income countries,,1999,91.94612
Lower-middle-income countries,,2000,92.30026
Lower-middle-income countries,,2001,92.370735
Lower-middle-income countries,,2002,92.5974
Lower-middle-income countries,,2003,92.61868
Lower-middle-income countries,,2004,91.910805
Lower-middle-income countries,,2005,92.234604
Lower-middle-income countries,,2006,91.92675
Lower-middle-income countries,,2007,92.045784
Lower-middle-income countries,,2008,92.64737
Lower-middle-income countries,,2009,92.89411
Lower-middle-income countries,,2010,92.63028
Lower-middle-income countries,,2011,92.21916
Lower-middle-income countries,,2012,92.66139
Lower-middle-income countries,,2013,91.88262
Lower-middle-income countries,,2014,91.90493
Lower-middle-income countries,,2015,92.155716
Lower-middle-income countries,,2016,92.09437
Lower-middle-income countries,,2017,91.589294
Lower-middle-income countries,,2018,91.407135
Lower-middle-income countries,,2019,90.811295
Lower-middle-income countries,,2020,90.10858
Lower-middle-income countries,,2021,89.929794
Lower-middle-income countries,,2022,89.57341
Luxembourg,LUX,1965,99.38876
Luxembourg,LUX,1966,99.425995
Luxembourg,LUX,1967,99.34225
Luxembourg,LUX,1968,99.378845
Luxembourg,LUX,1969,99.49774
Luxembourg,LUX,1970,99.46534
Luxembourg,LUX,1971,99.68569
Luxembourg,LUX,1972,99.64059
Luxembourg,LUX,1973,99.70066
Luxembourg,LUX,1974,99.56459
Luxembourg,LUX,1975,99.54714
Luxembourg,LUX,1976,99.71511
Luxembourg,LUX,1977,99.30674
Luxembourg,LUX,1978,99.34558
Luxembourg,LUX,1979,99.30786
Luxembourg,LUX,1980,99.222565
Luxembourg,LUX,1981,99.00938
Luxembourg,LUX,1982,99.040535
Luxembourg,LUX,1983,98.99608
Luxembourg,LUX,1984,98.99923
Luxembourg,LUX,1985,99.18454
Luxembourg,LUX,1986,99.02155
Luxembourg,LUX,1987,98.772545
Luxembourg,LUX,1988,98.870285
Luxembourg,LUX,1989,99.23732
Luxembourg,LUX,1990,99.3354
Luxembourg,LUX,1991,99.26618
Luxembourg,LUX,1992,99.38925
Luxembourg,LUX,1993,99.39588
Luxembourg,LUX,1994,99.22472
Luxembourg,LUX,1995,99.04982
Luxembourg,LUX,1996,99.35032
Luxembourg,LUX,1997,99.09741
Luxembourg,LUX,1998,98.705376
Luxembourg,LUX,1999,98.95368
Luxembourg,LUX,2000,98.62963
Luxembourg,LUX,2001,98.74777
Luxembourg,LUX,2002,98.96986
Luxembourg,LUX,2003,99.08259
Luxembourg,LUX,2004,98.88796
Luxembourg,LUX,2005,98.83208
Luxembourg,LUX,2006,98.60913
Luxembourg,LUX,2007,97.44185
Luxembourg,LUX,2008,97.334885
Luxembourg,LUX,2009,97.36952
Luxembourg,LUX,2010,97.49977
Luxembourg,LUX,2011,97.44558
Luxembourg,LUX,2012,97.013794
Luxembourg,LUX,2013,96.33756
Luxembourg,LUX,2014,95.6407
Luxembourg,LUX,2015,94.96955
Luxembourg,LUX,2016,94.565704
Luxembourg,LUX,2017,93.303604
Luxembourg,LUX,2018,92.85875
Luxembourg,LUX,2019,92.08269
Luxembourg,LUX,2020,89.11924
Luxembourg,LUX,2021,89.83883
Luxembourg,LUX,2022,89.149216
Malaysia,MYS,1970,91.97005
Malaysia,MYS,1971,93.744194
Malaysia,MYS,1972,93.803825
Malaysia,MYS,1973,94.35376
Malaysia,MYS,1974,94.94337
Malaysia,MYS,1975,95.10207
Malaysia,MYS,1976,95.8624
Malaysia,MYS,1977,97.13069
Malaysia,MYS,1978,97.460815
Malaysia,MYS,1979,97.30478
Malaysia,MYS,1980,96.70988
Malaysia,MYS,1981,96.47269
Malaysia,MYS,1982,96.8298
Malaysia,MYS,1983,96.78658
Malaysia,MYS,1984,94.116684
Malaysia,MYS,1985,93.51703
Malaysia,MYS,1986,93.541466
Malaysia,MYS,1987,92.45152
Malaysia,MYS,1988,91.720345
Malaysia,MYS,1989,93.1631
Malaysia,MYS,1990,95.05909
Malaysia,MYS,1991,95.64159
Malaysia,MYS,1992,96.27853
Malaysia,MYS,1993,95.81032
Malaysia,MYS,1994,94.72967
Malaysia,MYS,1995,95.37969
Malaysia,MYS,1996,96.54964
Malaysia,MYS,1997,97.60607
Malaysia,MYS,1998,97.33989
Malaysia,MYS,1999,95.78202
Malaysia,MYS,2000,96.318474
Malaysia,MYS,2001,96.85957
Malaysia,MYS,2002,97.40639
Malaysia,MYS,2003,97.746826
Malaysia,MYS,2004,97.68036
Malaysia,MYS,2005,97.71376
Malaysia,MYS,2006,97.62332
Malaysia,MYS,2007,97.819115
Malaysia,MYS,2008,97.32208
Malaysia,MYS,2009,97.371
Malaysia,MYS,2010,97.66998
Malaysia,MYS,2011,97.112236
Malaysia,MYS,2012,96.965065
Malaysia,MYS,2013,96.48043
Malaysia,MYS,2014,96.120384
Malaysia,MYS,2015,95.94949
Malaysia,MYS,2016,94.76607
Malaysia,MYS,2017,93.337616
Malaysia,MYS,2018,93.3281
Malaysia,MYS,2019,93.237144
Malaysia,MYS,2020,92.357994
Malaysia,MYS,2021,91.8388
Malaysia,MYS,2022,91.84962
Mexico,MEX,1965,91.06528
Mexico,MEX,1966,90.36689
Mexico,MEX,1967,89.70867
Mexico,MEX,1968,89.157166
Mexico,MEX,1969,89.524704
Mexico,MEX,1970,89.01829
Mexico,MEX,1971,89.85728
Mexico,MEX,1972,90.21997
Mexico,MEX,1973,90.3517
Mexico,MEX,1974,90.90535
Mexico,MEX,1975,92.215546
Mexico,MEX,1976,91.69155
Mexico,MEX,1977,91.26173
Mexico,MEX,1978,93.40203
Mexico,MEX,1979,93.25263
Mexico,MEX,1980,94.19644
Mexico,MEX,1981,92.46263
Mexico,MEX,1982,93.156906
Mexico,MEX,1983,93.691315
Mexico,MEX,1984,93.1687
Mexico,MEX,1985,92.17949
Mexico,MEX,1986,93.403404
Mexico,MEX,1987,93.8814
Mexico,MEX,1988,93.215385
Mexico,MEX,1989,92.61938
Mexico,MEX,1990,92.777565
Mexico,MEX,1991,92.95569
Mexico,MEX,1992,92.14793
Mexico,MEX,1993,91.95249
Mexico,MEX,1994,93.86437
Mexico,MEX,1995,91.38027
Mexico,MEX,1996,91.010765
Mexico,MEX,1997,91.768585
Mexico,MEX,1998,92.588806
Mexico,MEX,1999,91.07537
Mexico,MEX,2000,91.71313
Mexico,MEX,2001,92.43841
Mexico,MEX,2002,93.134766
Mexico,MEX,2003,93.83396
Mexico,MEX,2004,93.527016
Mexico,MEX,2005,93.42375
Mexico,MEX,2006,93.252785
Mexico,MEX,2007,93.7128
Mexico,MEX,2008,92.564766
Mexico,MEX,2009,94.038925
Mexico,MEX,2010,93.23315
Mexico,MEX,2011,93.13405
Mexico,MEX,2012,93.73252
Mexico,MEX,2013,93.75424
Mexico,MEX,2014,92.38642
Mexico,MEX,2015,92.751
Mexico,MEX,2016,92.8841
Mexico,MEX,2017,92.67332
Mexico,MEX,2018,91.87005
Mexico,MEX,2019,91.825
Mexico,MEX,2020,89.62594
Mexico,MEX,2021,88.831345
Mexico,MEX,2022,89.92453
Middle Africa (EI),,1965,69.3906
Middle Africa (EI),,1966,69.03659
Middle Africa (EI),,1967,70.673874
Middle Africa (EI),,1968,70.566635
Middle Africa (EI),,1969,69.471954
Middle Africa (EI),,1970,67.54051
Middle Africa (EI),,1971,69.52324
Middle Africa (EI),,1972,69.89605
Middle Africa (EI),,1973,70.8358
Middle Africa (EI),,1974,72.077835
Middle Africa (EI),,1975,67.69882
Middle Africa (EI),,1976,68.2186
Middle Africa (EI),,1977,69.289444
Middle Africa (EI),,1978,72.296074
Middle Africa (EI),,1979,71.83624
Middle Africa (EI),,1980,71.66117
Middle Africa (EI),,1981,71.78442
Middle Africa (EI),,1982,69.7367
Middle Africa (EI),,1983,71.13526
Middle Africa (EI),,1984,68.27201
Middle Africa (EI),,1985,67.96435
Middle Africa (EI),,1986,66.606384
Middle Africa (EI),,1987,67.251465
Middle Africa (EI),,1988,68.350006
Middle Africa (EI),,1989,64.22457
Middle Africa (EI),,1990,65.30853
Middle Africa (EI),,1991,64.38839
Middle Africa (EI),,1992,62.372746
Middle Africa (EI),,1993,64.226654
Middle Africa (EI),,1994,64.82147
Middle Africa (EI),,1995,62.295406
Middle Africa (EI),,1996,62.27041
Middle Africa (EI),,1997,64.6345
Middle Africa (EI),,1998,64.10758
Middle Africa (EI),,1999,64.136696
Middle Africa (EI),,2000,64.2469
Middle Africa (EI),,2001,64.443726
Middle Africa (EI),,2002,66.19284
Middle Africa (EI),,2003,67.57421
Middle Africa (EI),,2004,69.05386
Middle Africa (EI),,2005,67.56848
Middle Africa (EI),,2006,67.47276
Middle Africa (EI),,2007,70.84893
Middle Africa (EI),,2008,71.7743
Middle Africa (EI),,2009,73.5865
Middle Africa (EI),,2010,75.293915
Middle Africa (EI),,2011,76.111824
Middle Africa (EI),,2012,78.45272
Middle Africa (EI),,2013,78.32756
Middle Africa (EI),,2014,78.02663
Middle Africa (EI),,2015,77.9248
Middle Africa (EI),,2016,77.093666
Middle Africa (EI),,2017,73.67749
Middle Africa (EI),,2018,71.69338
Middle Africa (EI),,2019,70.89409
Middle Africa (EI),,2020,66.79521
Middle Africa (EI),,2021,69.083466
Middle Africa (EI),,2022,66.87245
Middle East (EI),,1965,98.71254
Middle East (EI),,1966,98.6562
Middle East (EI),,1967,98.58759
Middle East (EI),,1968,98.543
Middle East (EI),,1969,98.48363
Middle East (EI),,1970,98.50203
Middle East (EI),,1971,98.53939
Middle East (EI),,1972,98.349365
Middle East (EI),,1973,98.7709
Middle East (EI),,1974,98.51708
Middle East (EI),,1975,98.31428
Middle East (EI),,1976,98.261505
Middle East (EI),,1977,98.286125
Middle East (EI),,1978,97.76456
Middle East (EI),,1979,98.12669
Middle East (EI),,1980,98.04544
Middle East (EI),,1981,98.103645
Middle East (EI),,1982,98.21471
Middle East (EI),,1983,98.4344
Middle East (EI),,1984,98.59346
Middle East (EI),,1985,98.66271
Middle East (EI),,1986,98.64741
Middle East (EI),,1987,98.404396
Middle East (EI),,1988,98.45051
Middle East (EI),,1989,98.700836
Middle East (EI),,1990,98.489456
Middle East (EI),,1991,98.94805
Middle East (EI),,1992,98.447586
Middle East (EI),,1993,98.30163
Middle East (EI),,1994,98.73806
Middle East (EI),,1995,98.62042
Middle East (EI),,1996,98.65888
Middle East (EI),,1997,98.91278
Middle East (EI),,1998,98.85599
Middle East (EI),,1999,99.227486
Middle East (EI),,2000,99.3324
Middle East (EI),,2001,99.31675
Middle East (EI),,2002,99.06883
Middle East (EI),,2003,99.02396
Middle East (EI),,2004,98.88107
Middle East (EI),,2005,98.913284
Middle East (EI),,2006,98.78773
Middle East (EI),,2007,98.90842
Middle East (EI),,2008,99.47769
Middle East (EI),,2009,99.5432
Middle East (EI),,2010,99.39367
Middle East (EI),,2011,99.38233
Middle East (EI),,2012,99.26299
Middle East (EI),,2013,99.13795
Middle East (EI),,2014,99.2601
Middle East (EI),,2015,99.3751
Middle East (EI),,2016,99.19501
Middle East (EI),,2017,99.154396
Middle East (EI),,2018,99.29452
Middle East (EI),,2019,98.49799
Middle East (EI),,2020,98.573746
Middle East (EI),,2021,98.59214
Middle East (EI),,2022,98.43424
Morocco,MAR,1965,79.804985
Morocco,MAR,1966,86.67246
Morocco,MAR,1967,88.81518
Morocco,MAR,1968,88.17307
Morocco,MAR,1969,86.0555
Morocco,MAR,1970,86.896805
Morocco,MAR,1971,86.07612
Morocco,MAR,1972,86.47362
Morocco,MAR,1973,90.90537
Morocco,MAR,1974,90.45756
Morocco,MAR,1975,92.8656
Morocco,MAR,1976,93.53391
Morocco,MAR,1977,92.115166
Morocco,MAR,1978,92.29424
Morocco,MAR,1979,92.28096
Morocco,MAR,1980,92.628876
Morocco,MAR,1981,94.86354
Morocco,MAR,1982,97.21578
Morocco,MAR,1983,97.7196
Morocco,MAR,1984,98.287674
Morocco,MAR,1985,97.79934
Morocco,MAR,1986,97.18466
Morocco,MAR,1987,96.49319
Morocco,MAR,1988,96.233696
Morocco,MAR,1989,95.768265
Morocco,MAR,1990,95.640755
Morocco,MAR,1991,95.6741
Morocco,MAR,1992,96.96037
Morocco,MAR,1993,98.61771
Morocco,MAR,1994,97.622055
Morocco,MAR,1995,98.23652
Morocco,MAR,1996,94.59748
Morocco,MAR,1997,94.46861
Morocco,MAR,1998,95.39927
Morocco,MAR,1999,97.9412
Morocco,MAR,2000,98.03142
Morocco,MAR,2001,97.52741
Morocco,MAR,2002,97.67555
Morocco,MAR,2003,96.34376
Morocco,MAR,2004,96.52738
Morocco,MAR,2005,97.921486
Morocco,MAR,2006,97.9855
Morocco,MAR,2007,97.95414
Morocco,MAR,2008,98.10599
Morocco,MAR,2009,95.29835
Morocco,MAR,2010,94.12485
Morocco,MAR,2011,96.365265
Morocco,MAR,2012,96.89643
Morocco,MAR,2013,94.905266
Morocco,MAR,2014,95.554474
Morocco,MAR,2015,94.62268
Morocco,MAR,2016,94.4172
Morocco,MAR,2017,94.724205
Morocco,MAR,2018,92.90538
Morocco,MAR,2019,92.46353
Morocco,MAR,2020,92.37412
Morocco,MAR,2021,92.44663
Morocco,MAR,2022,92.73653
Netherlands,NLD,1965,100
Netherlands,NLD,1966,100
Netherlands,NLD,1967,100
Netherlands,NLD,1968,99.98485
Netherlands,NLD,1969,99.84715
Netherlands,NLD,1970,99.84174
Netherlands,NLD,1971,99.83484
Netherlands,NLD,1972,99.88554
Netherlands,NLD,1973,99.634285
Netherlands,NLD,1974,98.86041
Netherlands,NLD,1975,98.53844
Netherlands,NLD,1976,98.46555
Netherlands,NLD,1977,98.49148
Netherlands,NLD,1978,98.28888
Netherlands,NLD,1979,98.554085
Netherlands,NLD,1980,98.25883
Netherlands,NLD,1981,98.326294
Netherlands,NLD,1982,98.442764
Netherlands,NLD,1983,98.57809
Netherlands,NLD,1984,98.6726
Netherlands,NLD,1985,98.48331
Netherlands,NLD,1986,98.40906
Netherlands,NLD,1987,98.600006
Netherlands,NLD,1988,98.51345
Netherlands,NLD,1989,98.37309
Netherlands,NLD,1990,98.62829
Netherlands,NLD,1991,98.663025
Netherlands,NLD,1992,98.51184
Netherlands,NLD,1993,98.44272
Netherlands,NLD,1994,98.371765
Netherlands,NLD,1995,98.37449
Netherlands,NLD,1996,98.275536
Netherlands,NLD,1997,98.67994
Netherlands,NLD,1998,98.19873
Netherlands,NLD,1999,98.112144
Netherlands,NLD,2000,97.9696
Netherlands,NLD,2001,97.94051
Netherlands,NLD,2002,97.76577
Netherlands,NLD,2003,97.774666
Netherlands,NLD,2004,97.526146
Netherlands,NLD,2005,96.93441
Netherlands,NLD,2006,96.81549
Netherlands,NLD,2007,96.55353
Netherlands,NLD,2008,96.05959
Netherlands,NLD,2009,95.514854
Netherlands,NLD,2010,95.96056
Netherlands,NLD,2011,95.35454
Netherlands,NLD,2012,95.27058
Netherlands,NLD,2013,95.54739
Netherlands,NLD,2014,95.16666
Netherlands,NLD,2015,94.81765
Netherlands,NLD,2016,94.70709
Netherlands,NLD,2017,94.16206
Netherlands,NLD,2018,93.38067
Netherlands,NLD,2019,92.05547
Netherlands,NLD,2020,88.81804
Netherlands,NLD,2021,87.08913
Netherlands,NLD,2022,84.56447
New Zealand,NZL,1970,61.176662
New Zealand,NZL,1971,58.369827
New Zealand,NZL,1972,58.808674
New Zealand,NZL,1973,60.831665
New Zealand,NZL,1974,59.048473
New Zealand,NZL,1975,56.17112
New Zealand,NZL,1976,60.33229
New Zealand,NZL,1977,63.023674
New Zealand,NZL,1978,60.502125
New Zealand,NZL,1979,55.149673
New Zealand,NZL,1980,53.008442
New Zealand,NZL,1981,52.515316
New Zealand,NZL,1982,56.899826
New Zealand,NZL,1983,55.537582
New Zealand,NZL,1984,56.54642
New Zealand,NZL,1985,58.386196
New Zealand,NZL,1986,57.014053
New Zealand,NZL,1987,57.78814
New Zealand,NZL,1988,57.713425
New Zealand,NZL,1989,58.548443
New Zealand,NZL,1990,58.57308
New Zealand,NZL,1991,59.58799
New Zealand,NZL,1992,62.533028
New Zealand,NZL,1993,59.792847
New Zealand,NZL,1994,58.755215
New Zealand,NZL,1995,57.973766
New Zealand,NZL,1996,60.498787
New Zealand,NZL,1997,64.34126
New Zealand,NZL,1998,61.19523
New Zealand,NZL,1999,64.41812
New Zealand,NZL,2000,63.61601
New Zealand,NZL,2001,67.32988
New Zealand,NZL,2002,64.84852
New Zealand,NZL,2003,65.67912
New Zealand,NZL,2004,61.9941
New Zealand,NZL,2005,65.327866
New Zealand,NZL,2006,65.127625
New Zealand,NZL,2007,64.52567
New Zealand,NZL,2008,65.5092
New Zealand,NZL,2009,62.029827
New Zealand,NZL,2010,61.196728
New Zealand,NZL,2011,60.392128
New Zealand,NZL,2012,63.036053
New Zealand,NZL,2013,63.01795
New Zealand,NZL,2014,62.43745
New Zealand,NZL,2015,61.858154
New Zealand,NZL,2016,61.024837
New Zealand,NZL,2017,62.966656
New Zealand,NZL,2018,61.96288
New Zealand,NZL,2019,63.257336
New Zealand,NZL,2020,60.99962
New Zealand,NZL,2021,59.863663
New Zealand,NZL,2022,56.930397
Non-OECD (EI),,1965,95.12875
Non-OECD (EI),,1966,94.9896
Non-OECD (EI),,1967,95.10759
Non-OECD (EI),,1968,94.66766
Non-OECD (EI),,1969,94.52421
Non-OECD (EI),,1970,94.38424
Non-OECD (EI),,1971,94.46159
Non-OECD (EI),,1972,94.421
Non-OECD (EI),,1973,94.436226
Non-OECD (EI),,1974,94.05499
Non-OECD (EI),,1975,94.03264
Non-OECD (EI),,1976,93.80779
Non-OECD (EI),,1977,93.54246
Non-OECD (EI),,1978,93.25731
Non-OECD (EI),,1979,93.06553
Non-OECD (EI),,1980,92.591545
Non-OECD (EI),,1981,92.37237
Non-OECD (EI),,1982,92.4044
Non-OECD (EI),,1983,92.17751
Non-OECD (EI),,1984,91.587654
Non-OECD (EI),,1985,91.25694
Non-OECD (EI),,1986,91.320694
Non-OECD (EI),,1987,91.21882
Non-OECD (EI),,1988,90.91627
Non-OECD (EI),,1989,91.00699
Non-OECD (EI),,1990,91.007385
Non-OECD (EI),,1991,90.78435
Non-OECD (EI),,1992,90.72735
Non-OECD (EI),,1993,90.2858
Non-OECD (EI),,1994,89.980385
Non-OECD (EI),,1995,89.75616
Non-OECD (EI),,1996,89.79461
Non-OECD (EI),,1997,89.712494
Non-OECD (EI),,1998,89.492645
Non-OECD (EI),,1999,89.52551
Non-OECD (EI),,2000,89.45889
Non-OECD (EI),,2001,89.557304
Non-OECD (EI),,2002,89.701965
Non-OECD (EI),,2003,90.16532
Non-OECD (EI),,2004,90.08928
Non-OECD (EI),,2005,90.29426
Non-OECD (EI),,2006,90.37102
Non-OECD (EI),,2007,90.43452
Non-OECD (EI),,2008,90.09509
Non-OECD (EI),,2009,90.102104
Non-OECD (EI),,2010,89.873795
Non-OECD (EI),,2011,90.09886
Non-OECD (EI),,2012,89.751
Non-OECD (EI),,2013,89.316635
Non-OECD (EI),,2014,88.84218
Non-OECD (EI),,2015,88.58549
Non-OECD (EI),,2016,88.00566
Non-OECD (EI),,2017,87.588165
Non-OECD (EI),,2018,87.057365
Non-OECD (EI),,2019,86.45461
Non-OECD (EI),,2020,85.60035
Non-OECD (EI),,2021,85.32162
Non-OECD (EI),,2022,84.54662
North America,,1965,93.72435
North America,,1966,93.752754
North America,,1967,93.41911
North America,,1968,93.602905
North America,,1969,93.26053
North America,,1970,93.308
North America,,1971,92.8421
North America,,1972,92.58125
North America,,1973,92.261086
North America,,1974,91.15673
North America,,1975,90.35161
North America,,1976,90.549576
North America,,1977,90.631454
North America,,1978,89.62377
North America,,1979,89.84174
North America,,1980,89.53792
North America,,1981,88.91697
North America,,1982,87.89798
North America,,1983,87.159195
North America,,1984,87.11859
North America,,1985,86.59235
North America,,1986,86.033905
North America,,1987,86.3057
North America,,1988,86.36701
North America,,1989,86.24307
North America,,1990,85.37537
North America,,1991,84.75
North America,,1992,85.15846
North America,,1993,85.005646
North America,,1994,85.10259
North America,,1995,84.47239
North America,,1996,84.42706
North America,,1997,85.06825
North America,,1998,85.32218
North America,,1999,84.86375
North America,,2000,85.302734
North America,,2001,85.726585
North America,,2002,85.28916
North America,,2003,85.58438
North America,,2004,85.54327
North America,,2005,85.41463
North America,,2006,85.040726
North America,,2007,85.28919
North America,,2008,84.46256
North America,,2009,83.62499
North America,,2010,83.94363
North America,,2011,83.06829
North America,,2012,83.07129
North America,,2013,82.85517
North America,,2014,82.7829
North America,,2015,82.570305
North America,,2016,81.82034
North America,,2017,81.230835
North America,,2018,81.65593
North America,,2019,81.35285
North America,,2020,79.581985
North America,,2021,80.207695
North America,,2022,79.94732
North America (EI),,1965,93.68859
North America (EI),,1966,93.71776
North America (EI),,1967,93.37589
North America (EI),,1968,93.563446
North America (EI),,1969,93.2166
North America (EI),,1970,93.25509
North America (EI),,1971,92.80268
North America (EI),,1972,92.52754
North America (EI),,1973,92.195145
North America (EI),,1974,91.072556
North America (EI),,1975,90.25716
North America (EI),,1976,90.465645
North America (EI),,1977,90.54531
North America (EI),,1978,89.52318
North America (EI),,1979,89.748375
North America (EI),,1980,89.43606
North America (EI),,1981,88.799866
North America (EI),,1982,87.77271
North America (EI),,1983,87.03135
North America (EI),,1984,86.988396
North America (EI),,1985,86.467354
North America (EI),,1986,85.902115
North America (EI),,1987,86.18036
North America (EI),,1988,86.24869
North America (EI),,1989,86.106415
North America (EI),,1990,85.227264
North America (EI),,1991,84.59458
North America (EI),,1992,85.00991
North America (EI),,1993,84.84504
North America (EI),,1994,84.9295
North America (EI),,1995,84.29107
North America (EI),,1996,84.2424
North America (EI),,1997,84.88256
North America (EI),,1998,85.13855
North America (EI),,1999,84.68305
North America (EI),,2000,85.09674
