Entity,Code,Year,Gas consumption - TWh
Ukraine,UKR,2011,561.26904
Ukraine,UKR,2012,518.38715
Ukraine,UKR,2013,476.99112
Ukraine,UKR,2014,403.17108
Ukraine,UKR,2015,319.88693
Ukraine,UKR,2016,314.20847
Ukraine,UKR,2017,301.9051
Ukraine,UKR,2018,305.69077
Ukraine,UKR,2019,282.9769
Ukraine,UKR,2020,293.3874
Ukraine,UKR,2021,272.56638
Ukraine,UKR,2022,192.73332
United Arab Emirates,ARE,1967,4.4265
United Arab Emirates,ARE,1968,5.8499994
United Arab Emirates,ARE,1969,5.7525
United Arab Emirates,ARE,1970,8.19
United Arab Emirates,ARE,1971,12.9675
United Arab Emirates,ARE,1972,13.455
United Arab Emirates,ARE,1973,16.8675
United Arab Emirates,ARE,1974,17.55
United Arab Emirates,ARE,1975,16.185
United Arab Emirates,ARE,1976,18.914999
United Arab Emirates,ARE,1977,32.954998
United Arab Emirates,ARE,1978,39.0975
United Arab Emirates,ARE,1979,42.51
United Arab Emirates,ARE,1980,47.969997
United Arab Emirates,ARE,1981,60.547497
United Arab Emirates,ARE,1982,63.57
United Arab Emirates,ARE,1983,58.0125
United Arab Emirates,ARE,1984,79.755
United Arab Emirates,ARE,1985,98.67
United Arab Emirates,ARE,1986,119.82749
United Arab Emirates,ARE,1987,136.69499
United Arab Emirates,ARE,1988,138.255
United Arab Emirates,ARE,1989,168.38249
United Arab Emirates,ARE,1990,164.8725
United Arab Emirates,ARE,1991,198.51001
United Arab Emirates,ARE,1992,182.81248
United Arab Emirates,ARE,1993,191.49
United Arab Emirates,ARE,1994,221.42249
United Arab Emirates,ARE,1995,241.70248
United Arab Emirates,ARE,1996,264.7125
United Arab Emirates,ARE,1997,282.75
United Arab Emirates,ARE,1998,296.3025
United Arab Emirates,ARE,1999,306.34497
United Arab Emirates,ARE,2000,306.4425
United Arab Emirates,ARE,2001,314.73
United Arab Emirates,ARE,2002,355.29
United Arab Emirates,ARE,2003,369.33002
United Arab Emirates,ARE,2004,392.0475
United Arab Emirates,ARE,2005,409.9875
United Arab Emirates,ARE,2006,422.76
United Arab Emirates,ARE,2007,479.38232
United Arab Emirates,ARE,2008,579.7211
United Arab Emirates,ARE,2009,575.88074
United Arab Emirates,ARE,2010,592.71643
United Arab Emirates,ARE,2011,616.3614
United Arab Emirates,ARE,2012,639.3075
United Arab Emirates,ARE,2013,647.4963
United Arab Emirates,ARE,2014,634.3496
United Arab Emirates,ARE,2015,714.7054
United Arab Emirates,ARE,2016,719.30963
United Arab Emirates,ARE,2017,671.851
United Arab Emirates,ARE,2018,660.50903
United Arab Emirates,ARE,2019,696.6682
United Arab Emirates,ARE,2020,647.2875
United Arab Emirates,ARE,2021,707.6289
United Arab Emirates,ARE,2022,698.482
United Kingdom,GBR,1965,8.59457
United Kingdom,GBR,1966,8.38523
United Kingdom,GBR,1967,14.10719
United Kingdom,GBR,1968,31.85457
United Kingdom,GBR,1969,62.06931
United Kingdom,GBR,1970,118.27709
United Kingdom,GBR,1971,190.70872
United Kingdom,GBR,1972,270.6301
United Kingdom,GBR,1973,292.8085
United Kingdom,GBR,1974,350.22583
United Kingdom,GBR,1975,366.973
United Kingdom,GBR,1976,389.24445
United Kingdom,GBR,1977,413.714
United Kingdom,GBR,1978,429.13535
United Kingdom,GBR,1979,470.166
United Kingdom,GBR,1980,468.7704
United Kingdom,GBR,1981,475.12036
United Kingdom,GBR,1982,472.74786
United Kingdom,GBR,1983,492.78635
United Kingdom,GBR,1984,504.17212
United Kingdom,GBR,1985,542.22546
United Kingdom,GBR,1986,551.25037
United Kingdom,GBR,1987,566.16
United Kingdom,GBR,1988,539.2831
United Kingdom,GBR,1989,527.025
United Kingdom,GBR,1990,548.7383
United Kingdom,GBR,1991,592.7694
United Kingdom,GBR,1992,589.92017
United Kingdom,GBR,1993,672.27216
United Kingdom,GBR,1994,692.2525
United Kingdom,GBR,1995,738.0863
United Kingdom,GBR,1996,859.84076
United Kingdom,GBR,1997,884.1824
United Kingdom,GBR,1998,919.40485
United Kingdom,GBR,1999,978.87683
United Kingdom,GBR,2000,1013.4171
United Kingdom,GBR,2001,1008.53186
United Kingdom,GBR,2002,995.34143
United Kingdom,GBR,2003,998.0918
United Kingdom,GBR,2004,1019.879
United Kingdom,GBR,2005,993.8657
United Kingdom,GBR,2006,942.60236
United Kingdom,GBR,2007,953.0051
United Kingdom,GBR,2008,978.32526
United Kingdom,GBR,2009,912.237
United Kingdom,GBR,2010,984.9284
United Kingdom,GBR,2011,819.185
United Kingdom,GBR,2012,768.98737
United Kingdom,GBR,2013,763.2575
United Kingdom,GBR,2014,700.55505
United Kingdom,GBR,2015,720.4546
United Kingdom,GBR,2016,806.7364
United Kingdom,GBR,2017,785.4911
United Kingdom,GBR,2018,785.66034
United Kingdom,GBR,2019,776.78296
United Kingdom,GBR,2020,731.34485
United Kingdom,GBR,2021,778.26587
United Kingdom,GBR,2022,719.80096
United States,USA,1965,4159.206
United States,USA,1966,4482.756
United States,USA,1967,4733.1885
United States,USA,1968,5066.815
United States,USA,1969,5454.107
United States,USA,1970,5748.658
United States,USA,1971,5926.5264
United States,USA,1972,5986.9644
United States,USA,1973,5937.959
United States,USA,1974,5732.247
United States,USA,1975,5261.532
United States,USA,1976,5366.3896
United States,USA,1977,5256.951
United States,USA,1978,5275.3843
United States,USA,1979,5450.8975
United States,USA,1980,5337.385
United States,USA,1981,5208.629
United States,USA,1982,4841.7095
United States,USA,1983,4542.236
United States,USA,1984,4851.5723
United States,USA,1985,4669.5405
United States,USA,1986,4376.204
United States,USA,1987,4652.7437
United States,USA,1988,4866.0215
United States,USA,1989,5170.22
United States,USA,1990,5170.609
United States,USA,1991,5283.972
United States,USA,1992,5463.5093
United States,USA,1993,5599.419
United States,USA,1994,5731.0806
United States,USA,1995,5979.829
United States,USA,1996,6088.898
United States,USA,1997,6125.3154
United States,USA,1998,6021.791
United States,USA,1999,6042.628
United States,USA,2000,6283.9067
United States,USA,2001,6006.5796
United States,USA,2002,6201.112
United States,USA,2003,6021.9004
United States,USA,2004,6046.277
United States,USA,2005,5951.9297
United States,USA,2006,5865.778
United States,USA,2007,6241.383
United States,USA,2008,6288.912
United States,USA,2009,6176.281
United States,USA,2010,6481.9346
United States,USA,2011,6582.108
United States,USA,2012,6881.228
United States,USA,2013,7070.228
United States,USA,2014,7222.6045
United States,USA,2015,7435.795
United States,USA,2016,7490.9893
United States,USA,2017,7399.9224
United States,USA,2018,8219.633
United States,USA,2019,8509.999
United States,USA,2020,8328.868
United States,USA,2021,8358.034
United States,USA,2022,8812.123
Upper-middle-income countries,,1965,1443.3218
Upper-middle-income countries,,1966,1599.8462
Upper-middle-income countries,,1967,1738.369
Upper-middle-income countries,,1968,1872.4547
Upper-middle-income countries,,1969,2014.1967
Upper-middle-income countries,,1970,2196.7139
Upper-middle-income countries,,1971,2391.4812
Upper-middle-income countries,,1972,2527.5176
Upper-middle-income countries,,1973,2770.6921
Upper-middle-income countries,,1974,2952.479
Upper-middle-income countries,,1975,3208.9856
Upper-middle-income countries,,1976,3546.2869
Upper-middle-income countries,,1977,3807.5815
Upper-middle-income countries,,1978,4101.0947
Upper-middle-income countries,,1979,4392.5273
Upper-middle-income countries,,1980,4536.768
Upper-middle-income countries,,1981,4766.322
Upper-middle-income countries,,1982,5149.634
Upper-middle-income countries,,1983,5499.303
Upper-middle-income countries,,1984,5976.7373
Upper-middle-income countries,,1985,4917.9897
Upper-middle-income countries,,1986,5098.3535
Upper-middle-income countries,,1987,5365.1016
Upper-middle-income countries,,1988,5670.257
Upper-middle-income countries,,1989,5805.681
Upper-middle-income countries,,1990,5881.1455
Upper-middle-income countries,,1991,6043.918
Upper-middle-income countries,,1992,5935.337
Upper-middle-income countries,,1993,5932.8066
Upper-middle-income countries,,1994,5705.5303
Upper-middle-income countries,,1995,5663.49
Upper-middle-income countries,,1996,5837.292
Upper-middle-income countries,,1997,5594.089
Upper-middle-income countries,,1998,5838.738
Upper-middle-income countries,,1999,5881.587
Upper-middle-income countries,,2000,6101.0254
Upper-middle-income countries,,2001,6298.6123
Upper-middle-income countries,,2002,6416.257
Upper-middle-income countries,,2003,6720.366
Upper-middle-income countries,,2004,7128.3745
Upper-middle-income countries,,2005,7478.72
Upper-middle-income countries,,2006,8013.0566
Upper-middle-income countries,,2007,8378.284
Upper-middle-income countries,,2008,8555.844
Upper-middle-income countries,,2009,8374.814
Upper-middle-income countries,,2010,9015.629
Upper-middle-income countries,,2011,9586.412
Upper-middle-income countries,,2012,9931.976
Upper-middle-income countries,,2013,10199.209
Upper-middle-income countries,,2014,10496.985
Upper-middle-income countries,,2015,10571.949
Upper-middle-income countries,,2016,10828.918
Upper-middle-income countries,,2017,11389.9
Upper-middle-income countries,,2018,12057.9375
Upper-middle-income countries,,2019,12204.682
Upper-middle-income countries,,2020,12167.473
Upper-middle-income countries,,2021,13567.865
Upper-middle-income countries,,2022,12710.582
Uzbekistan,UZB,1985,311.37866
Uzbekistan,UZB,1986,300.1732
Uzbekistan,UZB,1987,314.29364
Uzbekistan,UZB,1988,309.87387
Uzbekistan,UZB,1989,327.5339
Uzbekistan,UZB,1990,348.6389
Uzbekistan,UZB,1991,351.37402
Uzbekistan,UZB,1992,353.13434
Uzbekistan,UZB,1993,384.9148
Uzbekistan,UZB,1994,391.09488
Uzbekistan,UZB,1995,400.8145
Uzbekistan,UZB,1996,417.34
Uzbekistan,UZB,1997,409.35126
Uzbekistan,UZB,1998,410.9875
Uzbekistan,UZB,1999,476.24496
Uzbekistan,UZB,2000,486.73627
Uzbekistan,UZB,2001,490.58624
Uzbekistan,UZB,2002,505.21625
Uzbekistan,UZB,2003,455.455
Uzbekistan,UZB,2004,460.17123
Uzbekistan,UZB,2005,469.21875
Uzbekistan,UZB,2006,433.02872
Uzbekistan,UZB,2007,468.35248
Uzbekistan,UZB,2008,441.30624
Uzbekistan,UZB,2009,440.72876
Uzbekistan,UZB,2010,440.44
Uzbekistan,UZB,2011,473.56372
Uzbekistan,UZB,2012,462.38498
Uzbekistan,UZB,2013,461.51877
Uzbekistan,UZB,2014,485.485
Uzbekistan,UZB,2015,463.44376
Uzbekistan,UZB,2016,433.2689
Uzbekistan,UZB,2017,447.82132
Uzbekistan,UZB,2018,443.97635
Uzbekistan,UZB,2019,445.98196
Uzbekistan,UZB,2020,435.83817
Uzbekistan,UZB,2021,465.25882
Uzbekistan,UZB,2022,483.17737
Venezuela,VEN,1965,75.1803
Venezuela,VEN,1966,78.8322
Venezuela,VEN,1967,86.3802
Venezuela,VEN,1968,89.1663
Venezuela,VEN,1969,91.7637
Venezuela,VEN,1970,85.581
Venezuela,VEN,1971,82.9392
Venezuela,VEN,1972,82.4397
Venezuela,VEN,1973,101.553894
Venezuela,VEN,1974,107.3259
Venezuela,VEN,1975,104.38439
Venezuela,VEN,1976,129.4038
Venezuela,VEN,1977,141.25305
Venezuela,VEN,1978,142.5351
Venezuela,VEN,1979,159.6402
Venezuela,VEN,1980,164.34105
Venezuela,VEN,1981,165.22903
Venezuela,VEN,1982,176.3013
Venezuela,VEN,1983,173.604
Venezuela,VEN,1984,192.03
Venezuela,VEN,1985,192.31303
Venezuela,VEN,1986,211.72139
Venezuela,VEN,1987,206.31569
Venezuela,VEN,1988,211.21078
Venezuela,VEN,1989,216.8718
Venezuela,VEN,1990,243.81705
Venezuela,VEN,1991,243.1122
Venezuela,VEN,1992,239.94868
Venezuela,VEN,1993,258.9519
Venezuela,VEN,1994,273.89804
Venezuela,VEN,1995,305.2611
Venezuela,VEN,1996,330.0141
Venezuela,VEN,1997,342.213
Venezuela,VEN,1998,358.92404
Venezuela,VEN,1999,304.251
Venezuela,VEN,2000,309.9564
Venezuela,VEN,2001,328.48227
Venezuela,VEN,2002,315.41205
Venezuela,VEN,2003,279.9864
Venezuela,VEN,2004,315.29547
Venezuela,VEN,2005,304.3509
Venezuela,VEN,2006,349.4502
Venezuela,VEN,2007,372.67056
Venezuela,VEN,2008,348.99554
Venezuela,VEN,2009,342.16846
Venezuela,VEN,2010,312.66815
Venezuela,VEN,2011,333.2639
Venezuela,VEN,2012,346.1283
Venezuela,VEN,2013,323.05798
Venezuela,VEN,2014,340.266
Venezuela,VEN,2015,370.38235
Venezuela,VEN,2016,372.38733
Venezuela,VEN,2017,386.05386
Venezuela,VEN,2018,316.19098
Venezuela,VEN,2019,255.76218
Venezuela,VEN,2020,215.61087
Venezuela,VEN,2021,280.59106
Venezuela,VEN,2022,291.77618
Vietnam,VNM,1981,0.096499994
Vietnam,VNM,1982,0.18334998
Vietnam,VNM,1983,0.63207495
Vietnam,VNM,1984,0.55004996
Vietnam,VNM,1985,0.342575
Vietnam,VNM,1986,0.35705
Vietnam,VNM,1987,0.35705
Vietnam,VNM,1988,0.27019998
Vietnam,VNM,1989,0.31845
Vietnam,VNM,1990,0.38599998
Vietnam,VNM,1991,0.6948
Vietnam,VNM,1992,2.0265
Vietnam,VNM,1993,2.4125
Vietnam,VNM,1994,2.4125
Vietnam,VNM,1995,1.4040749
Vietnam,VNM,1996,2.7695498
Vietnam,VNM,1997,5.1241503
Vietnam,VNM,1998,8.684999
Vietnam,VNM,1999,12.545
Vietnam,VNM,2000,15.44
Vietnam,VNM,2001,19.3
Vietnam,VNM,2002,23.159998
Vietnam,VNM,2003,22.89945
Vietnam,VNM,2004,40.144
Vietnam,VNM,2005,62.146
Vietnam,VNM,2006,67.55
Vietnam,VNM,2007,68.322
Vietnam,VNM,2008,72.36535
Vietnam,VNM,2009,77.2965
Vietnam,VNM,2010,90.729294
Vietnam,VNM,2011,81.832
Vietnam,VNM,2012,90.27574
Vietnam,VNM,2013,94.097145
Vietnam,VNM,2014,98.5265
Vietnam,VNM,2015,102.868996
Vietnam,VNM,2016,102.3865
Vietnam,VNM,2017,95.206894
Vietnam,VNM,2018,96.5965
Vietnam,VNM,2019,98.43
Vietnam,VNM,2020,88.394
Vietnam,VNM,2021,71.989
Vietnam,VNM,2022,77.97199
Western Africa (EI),,1965,0.9555541
Western Africa (EI),,1966,1.716341
Western Africa (EI),,1967,1.7655947
Western Africa (EI),,1968,1.4338948
Western Africa (EI),,1969,0.6236122
Western Africa (EI),,1970,1.0545
Western Africa (EI),,1971,1.95225
Western Africa (EI),,1972,2.61725
Western Africa (EI),,1973,4.009
Western Africa (EI),,1974,3.7429998
Western Africa (EI),,1975,3.3535001
Western Africa (EI),,1976,6.22725
Western Africa (EI),,1977,8.1985
Western Africa (EI),,1978,9.93225
Western Africa (EI),,1979,13.091
Western Africa (EI),,1980,15.822249
Western Africa (EI),,1981,23.3035
Western Africa (EI),,1982,24.277248
Western Africa (EI),,1983,27.5215
Western Africa (EI),,1984,26.476498
Western Africa (EI),,1985,25.079998
Western Africa (EI),,1986,29.250498
Western Africa (EI),,1987,28.969
Western Africa (EI),,1988,34.899498
Western Africa (EI),,1989,40.405746
Western Africa (EI),,1990,38.45425
Western Africa (EI),,1991,37.499
Western Africa (EI),,1992,40.5675
Western Africa (EI),,1993,46.3355
Western Africa (EI),,1994,42.397747
Western Africa (EI),,1995,46.87018
Western Africa (EI),,1996,57.90435
Western Africa (EI),,1997,56.299423
Western Africa (EI),,1998,68.78424
Western Africa (EI),,1999,50.442944
Western Africa (EI),,2000,72.871796
Western Africa (EI),,2001,92.35887
Western Africa (EI),,2002,110.98494
Western Africa (EI),,2003,115.67274
Western Africa (EI),,2004,111.366425
Western Africa (EI),,2005,114.80801
Western Africa (EI),,2006,100.195335
Western Africa (EI),,2007,124.60276
Western Africa (EI),,2008,116.315895
Western Africa (EI),,2009,87.36105
Western Africa (EI),,2010,85.41906
Western Africa (EI),,2011,123.03106
Western Africa (EI),,2012,129.6556
Western Africa (EI),,2013,126.743355
Western Africa (EI),,2014,160.05241
Western Africa (EI),,2015,238.79776
Western Africa (EI),,2016,211.07436
Western Africa (EI),,2017,221.01039
Western Africa (EI),,2018,235.7099
Western Africa (EI),,2019,243.2588
Western Africa (EI),,2020,259.47836
Western Africa (EI),,2021,272.46585
Western Africa (EI),,2022,265.13577
World,OWID_WRL,1965,6303.8267
World,OWID_WRL,1966,6868.8228
World,OWID_WRL,1967,7374.067
World,OWID_WRL,1968,8044.3594
World,OWID_WRL,1969,8833.446
World,OWID_WRL,1970,9614.819
World,OWID_WRL,1971,10293.2
World,OWID_WRL,1972,10861.724
World,OWID_WRL,1973,11377.838
World,OWID_WRL,1974,11659.864
World,OWID_WRL,1975,11659.741
World,OWID_WRL,1976,12354.144
World,OWID_WRL,1977,12759.843
World,OWID_WRL,1978,13293.952
World,OWID_WRL,1979,14118.032
World,OWID_WRL,1980,14236.961
World,OWID_WRL,1981,14395.873
World,OWID_WRL,1982,14469.734
World,OWID_WRL,1983,14703.833
World,OWID_WRL,1984,15902.68
World,OWID_WRL,1985,16262.222
World,OWID_WRL,1986,16421.11
World,OWID_WRL,1987,17281.895
World,OWID_WRL,1988,18088.848
World,OWID_WRL,1989,18888.676
World,OWID_WRL,1990,19481.125
World,OWID_WRL,1991,19972.84
World,OWID_WRL,1992,20063.484
World,OWID_WRL,1993,20265.482
World,OWID_WRL,1994,20389.613
World,OWID_WRL,1995,21104.494
World,OWID_WRL,1996,22159.256
World,OWID_WRL,1997,22030.393
World,OWID_WRL,1998,22433.998
World,OWID_WRL,1999,23071.902
World,OWID_WRL,2000,23994.258
World,OWID_WRL,2001,24316.832
World,OWID_WRL,2002,25030.172
World,OWID_WRL,2003,25729.617
World,OWID_WRL,2004,26721.139
World,OWID_WRL,2005,27438.281
World,OWID_WRL,2006,28161.41
World,OWID_WRL,2007,29315.736
World,OWID_WRL,2008,30026.16
World,OWID_WRL,2009,29405.35
World,OWID_WRL,2010,31593.695
World,OWID_WRL,2011,32349.238
World,OWID_WRL,2012,33203.004
World,OWID_WRL,2013,33741.91
World,OWID_WRL,2014,33977.36
World,OWID_WRL,2015,34788.023
World,OWID_WRL,2016,35592.57
World,OWID_WRL,2017,36521.11
World,OWID_WRL,2018,38355.83
World,OWID_WRL,2019,39058.266
World,OWID_WRL,2020,38603.406
World,OWID_WRL,2021,40670.66
World,OWID_WRL,2022,39413.043
